method,k,num_files,coverage_mean,coverage_std,cd_mean,cd_std,l2_mean,l2_std
active-gs-pred-depth,70,2,0.786689,0.007323,0.320468,0.056063,0.220365,0.048616
active-gs-pred-depth,71,2,0.786689,0.007323,0.320468,0.056063,0.220365,0.048616
active-gs-pred-depth,72,2,0.786689,0.007323,0.320468,0.056063,0.220365,0.048616
active-gs-pred-depth,73,2,0.786689,0.007323,0.320468,0.056063,0.220365,0.048616
active-gs-pred-depth,74,2,0.786689,0.007323,0.320468,0.056063,0.220365,0.048616
active-gs-pred-depth,75,2,0.786689,0.007323,0.320468,0.056063,0.220365,0.048616
active-gs-pred-depth,76,2,0.786689,0.007323,0.320468,0.056063,0.220365,0.048616
active-gs-pred-depth,77,2,0.786689,0.007323,0.320468,0.056063,0.220365,0.048616
active-gs-pred-depth,78,2,0.786689,0.007323,0.320468,0.056063,0.220365,0.048616
active-gs-pred-depth,79,2,0.786689,0.007323,0.320468,0.056063,0.220365,0.048616
active-gs-pred-depth,80,2,0.786689,0.007323,0.320468,0.056063,0.220365,0.048616
gleam-gt-depth,1,2,0.092444,0.005125,0.782296,0.187298,0.364476,0.271899
gleam-gt-depth,2,2,0.200247,0.014518,0.573157,0.050318,0.114673,0.022162
gleam-gt-depth,3,2,0.285484,0.002514,0.513699,0.051451,0.042463,0.000366
gleam-gt-depth,4,2,0.327574,0.024438,0.477506,0.072376,0.048999,0.025556
gleam-gt-depth,5,2,0.369873,0.006525,0.237015,0.002969,0.079019,0.033535
gleam-gt-depth,6,2,0.379212,0.002075,0.186594,0.018404,0.077378,0.040939
gleam-gt-depth,7,2,0.395109,0.005335,0.240468,0.007917,0.056493,0.018492
gleam-gt-depth,8,2,0.447785,0.010195,0.107243,0.056671,0.149095,0.070763
gleam-gt-depth,9,2,0.456051,0.002010,0.079323,0.037147,0.128258,0.057231
gleam-gt-depth,10,2,0.457262,0.000798,0.082875,0.044693,0.116502,0.050105
gleam-gt-depth,11,2,0.458908,0.001356,0.091630,0.054251,0.103530,0.036637
gleam-gt-depth,12,2,0.462230,0.003598,0.068976,0.030899,0.123560,0.051451
gleam-gt-depth,13,2,0.466579,0.000751,0.065956,0.033919,0.097247,0.025139
gleam-gt-depth,14,2,0.473445,0.007616,0.068752,0.031123,0.082734,0.010625
gleam-gt-depth,15,2,0.481137,0.015309,0.069606,0.030269,0.084459,0.012351
gleam-gt-depth,16,2,0.495930,0.030102,0.068986,0.030890,0.079734,0.007626
gleam-gt-depth,17,2,0.496982,0.031154,0.068295,0.031580,0.069207,0.002901
gleam-gt-depth,18,2,0.497984,0.032156,0.068395,0.031480,0.059838,0.012271
gleam-gt-depth,19,2,0.506177,0.040349,0.091495,0.008380,0.056385,0.015723
gleam-gt-depth,20,2,0.518196,0.052368,0.085755,0.014121,0.054684,0.017425
gleam-gt-depth,21,2,0.520575,0.054747,0.110318,0.010443,0.052230,0.019878
gleam-gt-depth,22,2,0.525493,0.059665,0.107034,0.007159,0.049118,0.022990
gleam-gt-depth,23,2,0.534081,0.068253,0.098225,0.001650,0.047380,0.024728
gleam-gt-depth,24,2,0.534081,0.068253,0.111678,0.011803,0.046289,0.025820
gleam-gt-depth,25,2,0.542517,0.076689,0.145399,0.045524,0.045546,0.026563
gleam-gt-depth,26,2,0.542517,0.076689,0.156042,0.056167,0.044360,0.027748
gleam-gt-depth,27,2,0.542757,0.076929,0.151840,0.051965,0.044193,0.027916
gleam-gt-depth,28,2,0.546623,0.080794,0.148692,0.048817,0.043661,0.028448
gleam-gt-depth,29,2,0.546623,0.080794,0.158363,0.058488,0.043390,0.028719
gleam-gt-depth,30,2,0.546623,0.080794,0.152814,0.052939,0.042623,0.029486
gleam-gt-depth,31,2,0.546623,0.080794,0.148749,0.048873,0.042475,0.029634
gleam-gt-depth,32,2,0.546623,0.080794,0.146105,0.046231,0.042191,0.029917
gleam-gt-depth,33,2,0.546623,0.080794,0.146625,0.046750,0.042144,0.029965
gleam-gt-depth,34,2,0.546623,0.080794,0.144480,0.044604,0.041646,0.030463
gleam-gt-depth,35,2,0.546623,0.080794,0.141054,0.041179,0.041525,0.030584
gleam-gt-depth,36,2,0.546623,0.080794,0.136866,0.036991,0.041324,0.030784
gleam-gt-depth,37,2,0.551678,0.085850,0.136243,0.036368,0.041597,0.030511
gleam-gt-depth,38,2,0.552930,0.087101,0.133022,0.033147,0.041407,0.030701
gleam-gt-depth,39,2,0.554928,0.089100,0.125727,0.025852,0.041523,0.030585
gleam-gt-depth,40,2,0.556350,0.090522,0.124231,0.024356,0.041436,0.030672
gleam-gt-depth,41,2,0.558943,0.093115,0.114218,0.014343,0.041829,0.030279
gleam-gt-depth,42,2,0.563444,0.097616,0.115138,0.015262,0.041612,0.030497
gleam-gt-depth,43,2,0.563607,0.097779,0.115130,0.015255,0.041749,0.030360
gleam-gt-depth,44,2,0.564078,0.098250,0.113204,0.013329,0.042447,0.029662
gleam-gt-depth,45,2,0.564550,0.098722,0.111227,0.011352,0.043629,0.028479
gleam-gt-depth,46,2,0.565515,0.099687,0.107480,0.007605,0.043841,0.028268
gleam-gt-depth,47,2,0.565769,0.099940,0.105735,0.005860,0.044279,0.027829
gleam-gt-depth,48,2,0.565772,0.099944,0.103173,0.003297,0.045565,0.026543
gleam-gt-depth,49,2,0.566675,0.100847,0.103000,0.003125,0.044723,0.027386
gleam-gt-depth,50,2,0.567724,0.101895,0.096512,0.003364,0.045145,0.026964
gleam-gt-depth,51,2,0.569029,0.103201,0.092266,0.007609,0.045054,0.027054
gleam-gt-depth,52,2,0.570175,0.104347,0.092232,0.007643,0.045589,0.026519
gleam-gt-depth,53,2,0.570676,0.104847,0.092205,0.007670,0.044993,0.027116
gleam-gt-depth,54,2,0.572315,0.106487,0.089477,0.010398,0.044810,0.027299
gleam-gt-depth,55,2,0.575840,0.110013,0.090043,0.009831,0.045464,0.026644
gleam-gt-depth,56,2,0.576435,0.110607,0.087824,0.012051,0.045898,0.026210
gleam-gt-depth,57,2,0.576457,0.110629,0.093215,0.006660,0.046228,0.025880
gleam-gt-depth,58,2,0.578999,0.113171,0.091772,0.008103,0.045523,0.026585
gleam-gt-depth,59,2,0.580617,0.114789,0.093565,0.006310,0.046194,0.025914
gleam-gt-depth,60,2,0.580878,0.115050,0.089100,0.010775,0.045058,0.027051
gleam-gt-depth,61,2,0.581103,0.115275,0.088983,0.010892,0.044612,0.027496
gleam-gt-depth,62,2,0.581462,0.115634,0.086436,0.013439,0.044158,0.027951
gleam-gt-depth,63,2,0.582296,0.116468,0.083621,0.016255,0.044374,0.027735
gleam-gt-depth,64,2,0.583595,0.117766,0.085862,0.014013,0.044217,0.027892
gleam-gt-depth,65,2,0.583653,0.117824,0.084830,0.015046,0.043842,0.028266
gleam-gt-depth,66,2,0.583797,0.117970,0.085595,0.014281,0.043456,0.028653
gleam-gt-depth,67,2,0.583888,0.118060,0.086697,0.013179,0.043528,0.028580
gleam-gt-depth,68,2,0.583924,0.118096,0.087551,0.012325,0.043620,0.028488
gleam-gt-depth,69,2,0.583957,0.118129,0.088435,0.011440,0.043392,0.028716
gleam-gt-depth,70,2,0.583986,0.118158,0.087265,0.012610,0.043419,0.028690
gleam-gt-depth,71,2,0.584200,0.118372,0.086137,0.013738,0.043439,0.028670
gleam-gt-depth,72,2,0.584309,0.118481,0.085795,0.014080,0.043903,0.028205
gleam-gt-depth,73,2,0.584541,0.118713,0.086894,0.012981,0.043750,0.028359
gleam-gt-depth,74,2,0.584577,0.118750,0.086043,0.013832,0.043814,0.028295
gleam-gt-depth,75,2,0.584596,0.118767,0.085730,0.014145,0.043922,0.028186
gleam-gt-depth,76,2,0.584715,0.118887,0.086743,0.013133,0.044540,0.027568
gleam-gt-depth,77,2,0.584973,0.119144,0.086150,0.013726,0.044142,0.027966
gleam-gt-depth,78,2,0.585020,0.119192,0.082592,0.017284,0.044044,0.028064
gleam-gt-depth,79,2,0.585350,0.119522,0.080976,0.018899,0.044397,0.027711
gleam-gt-depth,80,2,0.585360,0.119532,0.081129,0.018746,0.044557,0.027551
random,1,2,0.104662,0.019236,0.268144,0.051422,0.056722,0.000723
random,2,2,0.162303,0.067034,0.264318,0.059244,0.080533,0.052557
random,3,2,0.235220,0.040592,0.224354,0.030034,0.147101,0.028164
random,4,2,0.259325,0.049862,0.207864,0.118824,0.065253,0.006086
random,5,2,0.303924,0.038890,0.269331,0.052322,0.051378,0.024229
random,6,2,0.321013,0.048400,0.223729,0.109379,0.026851,0.018016
random,7,2,0.329983,0.051806,0.175393,0.081126,0.029300,0.019972
random,8,2,0.357706,0.037951,0.173110,0.075919,0.033162,0.019175
random,9,2,0.394358,0.006311,0.132514,0.082846,0.031145,0.023900
random,10,2,0.407350,0.001044,0.166651,0.075412,0.022944,0.015664
random,11,2,0.432903,0.006935,0.137275,0.054047,0.023623,0.015662
random,12,2,0.441162,0.003021,0.103753,0.034251,0.021554,0.011726
random,13,2,0.467025,0.004062,0.075330,0.000362,0.016532,0.005522
random,14,2,0.484310,0.009959,0.066601,0.003669,0.030254,0.019678
random,15,2,0.486799,0.009314,0.069499,0.001538,0.026753,0.015343
random,16,2,0.499532,0.021844,0.063379,0.003114,0.021415,0.009997
random,17,2,0.511972,0.028489,0.063509,0.000296,0.031142,0.017574
random,18,2,0.518337,0.027397,0.061010,0.001161,0.026325,0.011176
random,19,2,0.521652,0.029834,0.056778,0.001125,0.023811,0.008573
random,20,2,0.533084,0.019476,0.055399,0.003554,0.020551,0.009479
random,21,2,0.536819,0.023023,0.050267,0.000495,0.017074,0.005855
random,22,2,0.542720,0.026211,0.049239,0.000081,0.019361,0.006518
random,23,2,0.547102,0.024455,0.048837,0.000953,0.018010,0.004024
random,24,2,0.552085,0.020336,0.049992,0.002168,0.016826,0.003734
random,25,2,0.558083,0.014816,0.060079,0.004202,0.016457,0.003973
random,26,2,0.561087,0.017819,0.053041,0.000074,0.016593,0.003745
random,27,2,0.571365,0.007888,0.050447,0.002077,0.017333,0.003034
random,28,2,0.581680,0.000170,0.051174,0.002874,0.017598,0.003753
random,29,2,0.588353,0.003652,0.056099,0.006888,0.019173,0.005584
random,30,2,0.594725,0.001008,0.057445,0.002920,0.020089,0.005029
random,31,2,0.598867,0.001480,0.055052,0.003739,0.020701,0.005753
random,32,2,0.600325,0.000588,0.055081,0.008434,0.018825,0.005464
random,33,2,0.609682,0.005890,0.052139,0.006724,0.020612,0.006820
random,34,2,0.611115,0.004980,0.052119,0.007292,0.021263,0.006567
random,35,2,0.613505,0.003039,0.044264,0.001703,0.020794,0.006547
random,36,2,0.618931,0.001740,0.046444,0.000770,0.020217,0.004660
random,37,2,0.620987,0.000294,0.044667,0.000095,0.018653,0.002124
random,38,2,0.629901,0.006039,0.044860,0.000209,0.019291,0.001605
random,39,2,0.637267,0.013369,0.042585,0.001843,0.018488,0.002539
random,40,2,0.638297,0.012796,0.042677,0.003055,0.017051,0.002884
random,41,2,0.638794,0.012560,0.042052,0.003148,0.017029,0.002961
random,42,2,0.642117,0.015824,0.039733,0.002379,0.015962,0.002582
random,43,2,0.642451,0.016157,0.040110,0.002961,0.016039,0.002077
random,44,2,0.642861,0.015856,0.039584,0.002695,0.015762,0.001494
random,45,2,0.644543,0.016386,0.040668,0.002496,0.015338,0.001440
random,46,2,0.644565,0.016408,0.040409,0.002755,0.015409,0.001370
random,47,2,0.644586,0.016430,0.040123,0.003041,0.015541,0.001238
random,48,2,0.644833,0.016676,0.039830,0.003335,0.015733,0.001046
random,49,2,0.644844,0.016687,0.039844,0.003321,0.015781,0.000998
random,50,2,0.644876,0.016719,0.039720,0.003444,0.014979,0.001800
random,51,2,0.644876,0.016719,0.039720,0.003444,0.014979,0.001800
random,52,2,0.644876,0.016719,0.039720,0.003444,0.014979,0.001800
random,53,2,0.644876,0.016719,0.039720,0.003444,0.014979,0.001800
random,54,2,0.644876,0.016719,0.039720,0.003444,0.014979,0.001800
random,55,2,0.644876,0.016719,0.039720,0.003444,0.014979,0.001800
random,56,2,0.644876,0.016719,0.039720,0.003444,0.014979,0.001800
random,57,2,0.644876,0.016719,0.039720,0.003444,0.014979,0.001800
random,58,2,0.644876,0.016719,0.039720,0.003444,0.014979,0.001800
random,59,2,0.644876,0.016719,0.039720,0.003444,0.014979,0.001800
random,60,2,0.644876,0.016719,0.039720,0.003444,0.014979,0.001800
random,61,2,0.644876,0.016719,0.039720,0.003444,0.014979,0.001800
random,62,2,0.644876,0.016719,0.039720,0.003444,0.014979,0.001800
random,63,2,0.644876,0.016719,0.039720,0.003444,0.014979,0.001800
random,64,2,0.644876,0.016719,0.039720,0.003444,0.014979,0.001800
random,65,2,0.644876,0.016719,0.039720,0.003444,0.014979,0.001800
random,66,2,0.644876,0.016719,0.039720,0.003444,0.014979,0.001800
random,67,2,0.644876,0.016719,0.039720,0.003444,0.014979,0.001800
random,68,2,0.644876,0.016719,0.039720,0.003444,0.014979,0.001800
random,69,2,0.644876,0.016719,0.039720,0.003444,0.014979,0.001800
random,70,2,0.644876,0.016719,0.039720,0.003444,0.014979,0.001800
random,71,2,0.644876,0.016719,0.039720,0.003444,0.014979,0.001800
random,72,2,0.644876,0.016719,0.039720,0.003444,0.014979,0.001800
random,73,2,0.644876,0.016719,0.039720,0.003444,0.014979,0.001800
random,74,2,0.644876,0.016719,0.039720,0.003444,0.014979,0.001800
random,75,2,0.644876,0.016719,0.039720,0.003444,0.014979,0.001800
random,76,2,0.644876,0.016719,0.039720,0.003444,0.014979,0.001800
random,77,2,0.644876,0.016719,0.039720,0.003444,0.014979,0.001800
random,78,2,0.644876,0.016719,0.039720,0.003444,0.014979,0.001800
random,79,2,0.644876,0.016719,0.039720,0.003444,0.014979,0.001800
random,80,2,0.644876,0.016719,0.039720,0.003444,0.014979,0.001800
